0; 11.35000000
10; 12.28000000
20; 13.23000000
30; 13.81000000
0; 11.35000000
10; 14.33000000
20; 16.83000000
30; 20.92000000
0; 11.35000000
0; 11.35000000
10; 9.82000000
20; 9.82000000
0; 11.35000000
10; 12.87000000
20; 9.82000000
30; 9.82000000
0; 11.35000000
10; 14.33000000
20; 16.83000000
30; 20.92000000
40; 25.32000000
50; 29.48000000
60; 33.57000000
70; 37.16000000
80; 40.72000000
90; 43.91000000
100; 47.43000000
110; 51.24000000
120; 54.58000000
130; 57.57000000
140; 60.89000000
150; 63.62000000
160; 66.45000000
170; 69.29000000
180; 71.07000000
190; 72.82000000
200; 74.40000000
210; 75.31000000
220; 76.26000000
230; 77.06000000
240; 77.73000000
250; 78.34000000
260; 79.14000000
270; 79.76000000
280; 80.16000000
290; 80.65000000
300; 81.01000000
310; 81.49000000
320; 82.04000000
330; 82.43000000
340; 82.79000000
350; 83.17000000
360; 83.50000000
370; 83.90000000
380; 84.19000000
390; 84.52000000
400; 84.79000000
410; 85.04000000
420; 85.28000000
430; 85.43000000
440; 85.64000000
450; 85.86000000
460; 85.95000000
470; 86.07000000
480; 86.30000000
490; 86.45000000
500; 86.68000000
510; 86.71000000
520; 86.84000000
530; 86.99000000
540; 87.18000000
550; 87.33000000
560; 87.41000000
570; 87.65000000
580; 87.86000000
590; 87.93000000
600; 88.06000000
610; 88.18000000
620; 88.23000000
630; 88.37000000
640; 88.46000000
650; 88.53000000
660; 88.62000000
670; 88.70000000
680; 88.76000000
690; 88.87000000
700; 88.97000000
710; 89.08000000
720; 89.19000000
730; 89.23000000
740; 89.30000000
750; 89.42000000
760; 89.54000000
770; 89.58000000
780; 89.67000000
790; 89.75000000
800; 89.79000000
810; 89.93000000
820; 89.95000000
830; 90.02000000
840; 90.08000000
850; 90.16000000
860; 90.20000000
870; 90.26000000
880; 90.30000000
890; 90.41000000
900; 90.48000000
910; 90.52000000
920; 90.55000000
930; 90.54000000
940; 90.59000000
950; 90.64000000
960; 90.71000000
970; 90.77000000
980; 90.82000000
990; 90.90000000
1000; 90.96000000
1010; 91.01000000
1020; 91.04000000
1030; 91.11000000
1040; 91.11000000
1050; 91.18000000
1060; 91.21000000
1070; 91.23000000
1080; 91.29000000
1090; 91.34000000
1100; 91.36000000
1110; 91.38000000
1120; 91.41000000
1130; 91.45000000
1140; 91.46000000
1150; 91.52000000
1160; 91.55000000
1170; 91.56000000
1180; 91.59000000
1190; 91.59000000
1200; 91.69000000
1210; 91.77000000
1220; 91.77000000
1230; 91.79000000
1240; 91.83000000
1250; 91.89000000
1260; 91.96000000
1270; 92.00000000
1280; 92.03000000
1290; 92.08000000
1300; 92.13000000
1310; 92.14000000
1320; 92.17000000
1330; 92.21000000
1340; 92.21000000
1350; 92.23000000
1360; 92.24000000
1370; 92.31000000
1380; 92.32000000
1390; 92.33000000
1400; 92.38000000
1410; 92.41000000
1420; 92.45000000
1430; 92.52000000
1440; 92.52000000
1450; 92.55000000
1460; 92.58000000
1470; 92.58000000
1480; 92.58000000
1490; 92.61000000
1500; 92.65000000
1510; 92.66000000
1520; 92.70000000
1530; 92.73000000
1540; 92.79000000
1550; 92.83000000
1560; 92.84000000
1570; 92.87000000
1580; 92.89000000
1590; 92.92000000
1600; 92.97000000
1610; 93.07000000
1620; 93.09000000
1630; 93.13000000
1640; 93.15000000
1650; 93.14000000
1660; 93.18000000
1670; 93.20000000
1680; 93.24000000
1690; 93.27000000
1700; 93.27000000
1710; 93.30000000
1720; 93.35000000
1730; 93.36000000
1740; 93.39000000
1750; 93.41000000
1760; 93.42000000
1770; 93.42000000
1780; 93.43000000
1790; 93.44000000
1800; 93.47000000
1810; 93.50000000
1820; 93.52000000
1830; 93.55000000
1840; 93.57000000
1850; 93.60000000
1860; 93.62000000
1870; 93.62000000
1880; 93.62000000
1890; 93.66000000
1900; 93.69000000
1910; 93.71000000
1920; 93.72000000
1930; 93.73000000
1940; 93.74000000
1950; 93.75000000
1960; 93.77000000
1970; 93.77000000
1980; 93.80000000
1990; 93.83000000
2000; 93.86000000
2010; 93.87000000
2020; 93.88000000
2030; 93.88000000
2040; 93.92000000
2050; 93.95000000
2060; 93.97000000
2070; 93.99000000
2080; 94.00000000
2090; 94.00000000
2100; 94.04000000
2110; 94.05000000
2120; 94.07000000
2130; 94.10000000
2140; 94.11000000
0; 88.80000000
